Plotnummer,Rueckegasse,Esche markiert,Gefunden,Baumart,Hoehe,Anzahl Triebe,Einjaehriger Saemling,ETS abgestorben frisch,ETS abgestorben alt,ETS lebend,Verbiss lebend,Verbiss tot,Sonstige Gruende tot,Gruene Hoehe,Aceria fraxinivora,Nicht gerade,Bemerkungen
,,,,esch,32,2,,,,,,,,,,,
,,,,esch,25,1,,,,,,,,,,,
,,,,esch,21,3,,,,,,1,,,,,
,,,,esch,20,6,,,,,,,1,,,,
,,,,bah,134,,,,,,,,,,,,
,,nw,t,esch,15,2,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,esch,18,1,,,,,,,,,,,
,,,,bah,20,,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,bah,20,,,,,,,,,,,,
249,,no,t,esch,24,2,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,bah,36,,,,,,,,,,,,
,,,,esch,41,3,,,,,,,,,,,
,,,,esch,35,3,,,,,,,,,,,
,,,,esch,37,3,,,,,,1,,,,,
,,,,esch,6,1,,,,,,,,,,,liegend
,,so,t,esch,61,7,,,,,,,,,,,
,,,,esch,9,9,,,,,,,,,,,liegend
,,,,esch,33,3,,,,,,,,,,,
,,,,bah,25,,,,,,,,,,,,
,,,,esch,13,4,,,,,,,t2,10,,,
,,,,esch,10,5,,,,,,,2,,,,
,,,,esch,12,3,,,,,,,2,,,,
,,,,esch,33,1,,,,,,,,,,,
,,nw,t,esch,28,3,,,,,,,,,,,
,,,,bah,51,,,,,,,,,,,,
,,,,bah,56,,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,esch,24,4,,,,,,,,,,,
,,,,esch,7,1,,,,,,,,,,,
,,,,bah,25,,,,,,,,,,,,
,,,,esch,20,2,,,,,,,,,,,
,,,,esch,42,6,,,,,,,1,,,,
,,,,esch,18,1,,,,,,,,,,,
250,,SO,T,esch,10,2,,,T1,,,,,10,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,esch,8,1,,,,,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,esch,19,1,,,,,,,,,,,
,,,,esch,21,4,,,T1,,,,,19,,,
,,,,esch,18,2,,,,,,,,,,,
,,,,esch,18,1,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,esch,18,1,,,,,,,,,,,
,,SW,T,esch,7,3,,T1,,,,,,7,,,
,,,,hbu,10,,,,,,,,,,,,
,,,,esch,15,2,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,esch,23,1,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,esch,30,3,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,esch,26,1,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,esch,19,1,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,esch,17,2,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,esch,23,1,,,,,,,,,,,
,,,,esch,26,1,,,,,,,,,,,
,,,,bah,22,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,esch,21,1,,,,,,,,,,,
,,,,esch,25,1,,,,,,,,,,,
,,nw,t,esch,17,1,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,10,1,,,,,,,,,,,
,,,,bah,20,,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,21,2,,,,,,,,,,,
,,,,esch,24,1,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,37,1,,,,,,,,,,,
,,no,t,esch,39,8,,t5,,,,,,23,,,
,,,,esch,50,3,,,,,,,,,,,
,,,,esch,4,1,,,,,t1,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,esch,6,1,,,,,,,,,,,
,,,,esch,8,1,,,,,,,,,,,
,,,,bah,27,,,,,,,,,,,,
,,,,esch,12,2,,1,,,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
251,,so,t,esch,11,1,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,26,2,,,,,,,,,,,
,,,,esch,17,3,,,,,,,1,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,esch,29,3,,,,,,,,,,,
,,,,esch,27,2,,,,,,1,,,,,
,,,,esch,18,1,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,sw,t,esch,44,2,,,,,,,,,,,
,,,,bah,33,,,,,,,,,,,,
,,,,esch,27,2,,,,,,,,,,,
,,,,esch,17,2,,t1,,,,,,6,,,
,,,,esch,30,1,,,,,,,,,,,
,,,,esch,24,1,,,,,,,,,,,
,,,,esch,32,2,,,,,,,,,,,
,,,,esch,25,1,,,,,,,,,,,
,,,,esch,25,5,,,,,,,1,,,,
,,,,esch,22,1,,,,,,,,,,,
,,nw,t,esch,28,3,,,,,,,,,,,
,,,,hbu,51,,,,,,,,,,,,
,,,,esch,49,8,,,,,,,,,,,
,,,,esch,26,4,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,esch,17,3,,,,,,,,,1,,
,,,,bah,17,,,,,,,,,,,,
,,,,esch,24,1,,,,,,,,,,,
,,,,bah,31,,,,,,,,,,,,
,,,,esch,20,2,,,,,,,,,,,
,,,,bah,27,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
252,,,,esch,9,1,,,,,,,,,,,
,,,,hbu,5,,,,,,,,,,,,
,,,,tei,17,,,,,,,,,,,,
,,,,hbu,8,,,,,,,,,,,,
,,,,esch,6,1,,,,,,,,,,,
253,,,,bah,14,,,,,,,,,,,,
,,,,bah,8,,,,,,,,,,,,
254,,no,t,esch,23,1,,,,,,,,,,,
,,,,esch,21,5,,,,,,,,,,,
,,,,bah,8,,,,,,,,,,,,
,,,,bah,20,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,39,3,,,,,,,,,,,
255,,sw,t,esch,32,4,,,,,1,,,,,,
,,so,t,esch,40,2,,,,,,,,,,,
,,,,esch,41,5,,,,,,,1,,,,
,,,,esch,53,5,,,,,,,,,,,
,,,,fah,8,,,,,,,,,,,,
,,no,t,esch,52,2,,,,,,,,,,,
,,,,esch,30,4,,,,,,,,,1,,
,,,,esch,60,2,,1,,,,,,,,,
,,,,esch,30,4,,,,,,,,,1,,
,,nw,t,esch,42,2,,,,,,,,,,,
,,,,esch,18,1,,,,,,,,,,,
,,,,esch,26,1,,,,,,,,,,,
,,,,esch,38,5,,t2,,,,,,16,,,
,,,,bah,125,,,,,,,,,,,,
256,,sw,t,esch,36,2,,,,,,,,,,,stark kriechend
,,,,esch,50,5,,,,,,,3,,,,
,,,,esch,30,4,,,,,1,,,,,,
,,,,esch,141,9,,,,,,,,,,,
,,,,esch,70,11,,,,,,,2,,,,
,,,,esch,140,9,,,,,,,,,,,
,,SO,T,esch,66,3,,1,,,,1,,,,,"ja die esche ist markiert, das war im alten Atensatz mit fragezeichen"
,,,,esch,30,3,,,,,,,,,,,
,,no,t,esch,103,5,,,,,,,1,,,,
,,,,esch,56,7,,,t2,,,,,52,,,
,,,,esch,85,4,,t1,,,,,,74,,,
,,,,bah,184,,,,,,,,,,,,
257,,sw,t,esch,55,4,,,,,,1,,,,,
,,,,esch,19,1,,,,,,,,,,,
,,,,esch,38,3,,,,,,,,,,,
,,so,t,esch,85,9,,,2,,,,,,,,
,,,,esch,28,1,,,,,t1,,,,,,
,,,,esch,65,3,,,,,,,,,,,
,,,,esch,22,2,,,,,,,1,,,,
,,,,esch,55,7,,,,,,,,,,,
,,no,t,esch,32,3,,,,,,1,,,,,
,,,,esch,30,1,,,,,,,,,,,
,,,,esch,59,10,,2,,,,2,,,,,
,,,,esch,57,6,,,,,1,,,,,,
,,,,esch,62,6,,t1,,,,,,41,,,
,,,,esch,34,1,,,,,,,,,,,
,,,,esch,36,2,,,,,,,,,,,
,,,,esch,62,6,,,1,,,,1,,,,
238,,,,esch,37,3,,1,,,,,,,,,
,,,,bah,24,,,,,,,,,,,,
,,,,esch,8,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,hbu,131,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,bah,20,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,bah,24,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,hbu,11,,,,,,,,,,,,
,,,,bah,8,,,,,,,,,,,,
,,,,esch,39,1,,,,,,,,,,,
,,,,esch,8,1,,,,,t1,,,,,,
,,,,hbu,19,,,,,,,,,,,,
,,,,bah,20,,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,hbu,10,,,,,,,,,,,,
,,,,hbu,14,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,bah,19,,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,23,2,,,,,,,1,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,bah,23,,,,,,,,,,,,
,,,,esch,30,1,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,sw,f,esch,,,,,,,,,,,,,
,,so,t,esch,26,2,,,,,,,,,,,
,,,,esch,19,3,,,,,,,,,,,
,,,,esch,19,1,,,,,,,,,,,
,,,,hbu,12,,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,19,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,29,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,bah,19,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,bah,20,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,10,1,,,,,,,,,,,
,,,,esch,8,1,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,6,2,,,,,,t1,,,,,
,,,,esch,28,2,,,,,1,,,,,,
,,nw,t,esch,17,1,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,esch,18,1,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,13,3,,,,,,,t1,13,,,ast liegt drauf
,,,,bah,18,,,,,,,,,,,,
,,,,bah,24,,,,,,,,,,,,
,,,,bah,17,,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,bah,47,,,,,,,,,,,,
,,,,bah,33,,,,,,,,,,,,
,,,,bah,20,,,,,,,,,,,,
,,,,hbu,14,,,,,,,,,,,,
,,,,bah,17,,,,,,,,,,,,
,,,,esch,24,1,,,,,,,,,,,
,,,,bah,18,,,,,,,,,,,,
,,,,rbu,62,,,,,,,,,,,,
,,,,esch,33,4,,,,,,,1,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,bah,19,,,,,,,,,,,,
,,,,bah,6,,,,,,,,,,,,
,,no,t,esch,15,1,,,,,,,,,,,
,,,,bah,19,,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,bah,27,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,,,esch,10,1,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,esch,10,1,,,,,,,,,,1,
,,,,esch,51,6,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,esch,28,1,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,esch,11,2,,1,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
239,,sw,t,esch,19,1,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,esch,17,4,,,t1,,,,,13,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,esch,34,2,,,,,,,,,,,
,,,,esch,9,2,,t1,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,27,1,,,,,,,,,,,
,,,,esch,47,2,,,,,,,,,,,
,,,,esch,10,1,,,,,,,,,,,
,,,,bah,8,,,,,,,,,,,,
,,,,esch,19,1,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,10,1,,,,,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,esch,23,6,,t1,,,,1,1,11,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,19,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,esch,20,2,,,,,,,,,,,
,,,,esch,10,2,,,,,,,t1,10,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,hbu,97,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,26,1,,,,,,,,,,,
,,,,esch,50,4,,,,,,,1,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,50,1,,,,,,,,,,,
,,,,esch,41,2,,,,,,,,,,,
,,,,esch,11,4,,,,,,,t1,,,,
,,,,esch,18,1,,,,,,,,,,,
,,,,esch,15,2,,,,,,,1,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,9,1,,,,,,,,,,,
,,,,esch,9,1,,,,,,,,,,,
,,,,bah,7,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,44,2,,,,,,,,,,,
,,so,t,esch,13,1,,,,,,,,,,,
,,,,esch,10,2,,,,,,t1,,7,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,19,1,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,21,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,19,1,,,,,,,,,,,
,,,,esch,18,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,rbu,83,,,,,,,,,,,,
,,,,esch,18,3,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,esch,10,1,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,42,4,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,18,1,,,,,,,,,,,
,,,,hbu,103,,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,,,esch,13,2,,,,,,,1,,,,
,,,,bah,31,,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,nw,f,esch,,,,,,,,,,,,,
,,,,bah,20,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,23,1,,,,,,,,,,,
,,,,esch,22,3,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,27,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,24,1,,,,,,,,,,,
,,,,esch,35,10,,,,,,,8,,8,,
,,,,esch,24,2,,,,,,,1,,,,
,,,,esch,10,1,,,,,,,,,,,
,,,,esch,59,2,,,,t1,,,,,,,
,,,,esch,28,3,,1,,,,,1,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,hbu,32,,,,,,,,,,,,
,,,,esch,32,6,,1,,,,,1,,,,
,,,,rbu,109,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,23,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,7,,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,12,2,,,,,,,,,,,
,,no,t,esch,11,1,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,esch,10,2,,,1,,,,,,,,
,,,,esch,15,2,,,,,,,,,,,
,,,,hbu,7,,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,28,2,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,bah,8,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,36,3,,,,,,,,,,,
,,,,esch,24,1,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
240,,,,esch,16,3,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,21,1,,,,,,,,,,,
,,,,esch,27,1,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,sw,f,esch,,,,,,,,,,,,,
,,,,hbu,69,,,,,,,,,,,,
,,,,esch,8,1,,,,,,,,,,,
,,,,esch,15,3,,1,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,55,6,,,,,,2,,,,,
,,,,esch,22,3,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,hbu,63,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,58,3,,,,,,,1,,,,
,,,,esch,59,2,,,,,,,,,,,
,,,,hbu,72,,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,38,,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,44,5,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,40,2,,,,,,1,,,,,
,,,,bah,17,,,,,,,,,,,,
,,,,bah,45,,,,,,,,,,,,
,,,,esch,8,2,,,,,,1,,,,1,
,,so,t,esch,56,7,,1,,,,,,,,,
,,,,esch,10,1,,,,,t1,,,,,,
,,,,bah,22,,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,bah,30,,,,,,,,,,,,
,,,,bah,18,,,,,,,,,,,,
,,,,esch,21,1,,,,,,,,,,,
,,,,esch,40,4,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,hbu,33,,,,,,,,,,,,
,,,,esch,43,2,,,,,,,,,,,
,,,,esch,33,2,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,hbu,96,,,,,,,,,,,,
,,,,bah,17,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,25,1,,,,,,,,,,,
,,,,bah,18,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,24,1,,,,,,,,,,,
,,,,hbu,55,,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,esch,36,1,,,,,,,,,,,
,,,,hbu,102,,,,,,,,,,,,
,,nw,t,esch,17,5,,,,,,,3,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,esch,28,8,,,,,,,2,,2,,
,,,,esch,17,1,,,,,,,,,,,
,,,,esch,48,7,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,51,3,,,,,,1,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,8,1,,,,,,,,,,,
,,,,esch,71,6,,,,,,,1,,,,
,,,,quercus,22,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,,,esch,64,5,,,,1,,,,,,,
,,,,quercus,17,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,38,4,,,1,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,15,3,,,t1,,,,1,,,,
,,,,esch,31,6,,,,,,,1,,,,
,,,,esch,37,3,,,,,,,1,,,,
,,,,esch,43,4,,,,,,,,,,,
,,,,bah,8,,,,,,,,,,,,
,,,,esch,17,2,,,,,,,1,,,,
,,no,t,esch,36,1,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,30,1,,,,,,,,,,,
,,,,esch,33,2,,1,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,26,1,,,,,,,,,,,
,,,,esch,37,4,,1,,,,,,,,,
,,,,bah,20,,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,esch,28,1,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,bah,17,,,,,,,,,,,,
,,,,esch,35,2,,,,,,,,,,,
,,,,esch,42,3,,,,,,,,,,,
,,,,esch,34,3,,,,,,,,,,,
,,,,esch,14,3,,,,,,,2,,,,
,,,,esch,32,2,,,,,,,,,,,
,,,,esch,24,1,,,,,,,,,,,
,,,,esch,40,1,,,,,,,,,,,
,,,,esch,26,2,,,,,,,,,,,
,,,,esch,10,1,,,,,t1,,,,,,
,,,,esch,13,1,,,,t1,,,,12,,,
,,,,esch,44,2,,,,,,,,,,,
,,,,bah,25,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,rbu,49,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,48,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,11,2,,,,,1,,,,,,
,,,,esch,23,1,,,,,,,,,,,
258,,so,t,esch,23,3,,,,,,,,,,,
,,,,esch,65,9,,,,,,,,,,,
,,,,esch,63,8,,,,,,,,,,,
,,,,esch,47,2,,,,,,,,,,,
,,,,esch,50,2,,,,,,,,,,,
,,no,t,esch,96,9,,,,,,1,,,,,
,,nw,t,esch,47,7,,,1,,,,2,,,,
,,,,esch,49,6,,,,,,,1,,,,
,,,,esch,30,1,,,,,,,,,,,
,,sw,t,esch,15,1,,,,,,,,,,,
259,,,,esch,8,2,,1,,,,,,,,,
,,no,t,esch,10,1,,,,,,,,,,1,
,,,,esch,37,2,,,,,,,,,,,
,,,,esch,33,9,,,,,,3,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,23,1,,,,,,,,,,,
,,,,rbu,18,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,sw,t,esch,22,3,,,,,,,,,,,
260,,,,esch,8,3,,,,,,2,,,,,
,,,,esch,17,3,,,,,,,,,3,,
,,sw,t,esch,11,1,,,,,,,,,,,
,,nw,t,esch,18,3,,,,,,,,,,,
,,,,esch,22,2,,,,t2,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,esch,20,2,,,,,,,,,,,
,,,,esch,23,1,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,esch,9,2,,,,,,,1,,,,
,,no,t,esch,18,1,,,,,,,,,,,
,,,,esch,25,2,,,,,,,1,,,,teilweise kriechend
,,,,bah,11,,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,hbu,17,,,,,,,,,,,,
261,t,no,t,esch,20,1,,,,,,,,,,,teilweise stubben auf dem Plot
,,,,esch,13,1,,,,,,,,,,,
,,,,esch,26,4,,,,,,,2,,,,
,,so,t,esch,25,1,,,,,,,,,,t,
,,nw,t,esch,36,2,,,,,,,,,,,
,,,,esch,35,5,,,,,,,,,,,
,,,,esch,27,3,,,,,,,t2,20,,,
262,t,so,t,esch,49,5,,,,,,,2,,,,
,,,,esch,15,5,,,,,,1,1,,,t,
,,,,bah,68,,,,,,,,,,,,
,,,,esch,40,4,,,,,,,1,,,,
,,,,esch,27,4,,,,,,,1,,,,
,,,,bah,30,,,,,,,,,,,,
